userid,dt,campaign_id
3304,2013-07-30,TW
3305,2013-07-30,PI
3306,2013-07-30,FB
3307,2013-07-30,FB
3308,2013-07-30,FB
3309,2013-07-30,FB
3310,2013-07-30,TW
3311,2013-07-30,RE
3312,2013-07-30,TW
3313,2013-07-30,FB
3314,2013-07-30,FB
3315,2013-07-30,TW
3316,2013-07-30,FB
3317,2013-07-31,FB
3318,2013-07-31,FB
3319,2013-08-01,FB
3320,2013-08-01,FB
3321,2013-08-01,FB
3322,2013-08-01,TW
3323,2013-08-01,FB
3324,2013-08-01,FB
3325,2013-08-01,TW
3326,2013-08-01,TW
3327,2013-08-01,TW
3328,2013-08-01,RE
3329,2013-08-01,TW
3330,2013-08-01,FB
3331,2013-08-01,TW
3332,2013-08-01,TW
3333,2013-08-01,FB
3334,2013-08-01,FB
3335,2013-08-01,FB
3336,2013-08-01,TW
3337,2013-08-01,FB
3338,2013-08-01,RE
3339,2013-08-02,TW
3340,2013-08-02,FB
3341,2013-08-02,TW
3342,2013-08-02,TW
3343,2013-08-02,TW
3344,2013-08-02,PI
3345,2013-08-02,TW
3346,2013-08-02,RE
3347,2013-08-02,FB
3348,2013-08-02,TW
3349,2013-08-02,RE
3350,2013-08-03,FB
3351,2013-08-03,FB
3352,2013-08-03,RE
3353,2013-08-03,FB
3354,2013-08-03,FB
3355,2013-08-03,FB
3356,2013-08-03,FB
3357,2013-08-03,RE
3358,2013-08-03,TW
3359,2013-08-03,RE
3360,2013-08-03,TW
3361,2013-08-03,FB
3362,2013-08-03,TW
3363,2013-08-03,RE
3364,2013-08-03,FB
3365,2013-08-03,FB
3366,2013-08-03,FB
3367,2013-08-03,PI
3368,2013-08-03,TW
3369,2013-08-03,FB
3370,2013-08-03,FB
3371,2013-08-03,FB
3372,2013-08-03,TW
3373,2013-08-03,TW
3374,2013-08-03,RE
3375,2013-08-03,RE
3376,2013-08-03,FB
3377,2013-08-03,FB
3378,2013-08-03,TW
3379,2013-08-03,RE
3380,2013-08-05,FB
3381,2013-08-05,FB
3382,2013-08-05,TW
3383,2013-08-05,TW
3384,2013-08-05,RE
3385,2013-08-05,FB
3386,2013-08-05,FB
3387,2013-08-05,PI
3388,2013-08-05,TW
3389,2013-08-05,PI
3390,2013-08-06,RE
3391,2013-08-06,TW
3392,2013-08-06,RE
3393,2013-08-06,TW
3394,2013-08-06,FB
3395,2013-08-06,RE
3396,2013-08-06,TW
3397,2013-08-06,RE
3398,2013-08-06,TW
3399,2013-08-06,TW
3400,2013-08-06,TW
3401,2013-08-06,FB
3402,2013-08-06,FB
3403,2013-08-06,TW
3404,2013-08-06,TW
3405,2013-08-06,TW
3406,2013-08-06,RE
3407,2013-08-07,TW
3408,2013-08-07,FB
3409,2013-08-07,TW
3410,2013-08-07,FB
3411,2013-08-07,FB
3412,2013-08-07,TW
3413,2013-08-07,PI
3414,2013-08-07,TW
3415,2013-08-07,FB
3416,2013-08-07,TW
3417,2013-08-07,RE
3418,2013-08-07,RE
3419,2013-08-07,TW
3420,2013-08-07,FB
3421,2013-08-07,TW
3422,2013-08-07,TW
3423,2013-08-07,FB
3424,2013-08-07,TW
3425,2013-08-07,TW
3426,2013-08-07,PI
3427,2013-08-07,PI
3428,2013-08-07,FB
3429,2013-08-07,RE
3430,2013-08-07,RE
3431,2013-08-07,FB
3432,2013-08-07,TW
3433,2013-08-07,FB
3434,2013-08-07,FB
3435,2013-08-07,FB
3436,2013-08-07,RE
3437,2013-08-08,FB
3438,2013-08-08,FB
3439,2013-08-08,PI
3440,2013-08-08,TW
3441,2013-08-08,FB
3442,2013-08-09,TW
3443,2013-08-09,RE
3444,2013-08-09,TW
3445,2013-08-09,FB
3446,2013-08-09,FB
3447,2013-08-09,TW
3448,2013-08-09,FB
3449,2013-08-09,FB
3450,2013-08-09,TW
3451,2013-08-09,RE
3452,2013-08-09,PI
3453,2013-08-09,TW
3454,2013-08-09,TW
3455,2013-08-09,FB
3456,2013-08-09,TW
3457,2013-08-09,TW
3458,2013-08-09,TW
3459,2013-08-09,TW
3460,2013-08-09,RE
3461,2013-08-09,FB
3462,2013-08-09,TW
3463,2013-08-09,RE
3464,2013-08-09,TW
3465,2013-08-09,FB
3466,2013-08-09,TW
3467,2013-08-09,TW
3468,2013-08-09,TW
3469,2013-08-09,FB
3470,2013-08-09,PI
3471,2013-08-09,TW
3472,2013-08-10,TW
3473,2013-08-10,TW
3474,2013-08-10,RE
3475,2013-08-10,FB
3476,2013-08-10,FB
3477,2013-08-10,FB
3478,2013-08-10,FB
3479,2013-08-10,RE
3480,2013-08-10,FB
3481,2013-08-10,FB
3482,2013-08-10,FB
3483,2013-08-10,PI
3484,2013-08-10,FB
3485,2013-08-10,FB
3486,2013-08-10,TW
3487,2013-08-10,PI
3488,2013-08-10,PI
3489,2013-08-10,FB
3490,2013-08-10,TW
3491,2013-08-10,FB
3492,2013-08-10,RE
3493,2013-08-10,FB
3494,2013-08-10,TW
3495,2013-08-10,FB
3496,2013-08-10,PI
3497,2013-08-10,FB
3498,2013-08-10,FB
3499,2013-08-10,TW
3500,2013-08-10,TW
3501,2013-08-10,FB
3502,2013-08-11,TW
3503,2013-08-11,TW
3504,2013-08-11,TW
3505,2013-08-11,FB
3506,2013-08-11,FB
3507,2013-08-11,FB
3508,2013-08-12,RE
3509,2013-08-12,TW
3510,2013-08-13,FB
3511,2013-08-13,FB
3512,2013-08-13,RE
3513,2013-08-13,TW
3514,2013-08-13,TW
3515,2013-08-13,FB
3516,2013-08-14,PI
3517,2013-08-14,FB
3518,2013-08-14,FB
3519,2013-08-14,FB
3520,2013-08-14,FB
3521,2013-08-14,TW
3522,2013-08-14,RE
3523,2013-08-14,PI
3524,2013-08-14,PI
3525,2013-08-14,RE
3526,2013-08-14,TW
3527,2013-08-14,RE
3528,2013-08-14,RE
3529,2013-08-14,FB
3530,2013-08-14,FB
3531,2013-08-14,PI
3532,2013-08-15,PI
3533,2013-08-15,TW
3534,2013-08-15,TW
3535,2013-08-15,TW
3536,2013-08-15,RE
3537,2013-08-15,FB
3538,2013-08-15,RE
3539,2013-08-15,TW
3540,2013-08-15,TW
3541,2013-08-15,RE
3542,2013-08-15,TW
3543,2013-08-15,TW
3544,2013-08-15,TW
3545,2013-08-15,TW
3546,2013-08-15,RE
3547,2013-08-16,TW
3548,2013-08-16,PI
3549,2013-08-16,TW
3550,2013-08-16,FB
3551,2013-08-16,TW
3552,2013-08-16,FB
3553,2013-08-16,RE
3554,2013-08-16,RE
3555,2013-08-17,TW
3556,2013-08-17,FB
3557,2013-08-17,TW
3558,2013-08-17,TW
3559,2013-08-17,TW
3560,2013-08-17,FB
3561,2013-08-18,FB
3562,2013-08-18,FB
3563,2013-08-18,PI
3564,2013-08-18,FB
3565,2013-08-19,TW
3566,2013-08-19,FB
3567,2013-08-19,RE
3568,2013-08-19,FB
3569,2013-08-19,FB
3570,2013-08-19,TW
3571,2013-08-19,FB
3572,2013-08-20,TW
3573,2013-08-20,RE
3574,2013-08-20,TW
3575,2013-08-20,FB
3576,2013-08-20,TW
3577,2013-08-20,TW
3578,2013-08-20,FB
3579,2013-08-20,RE
3580,2013-08-20,PI
3581,2013-08-20,FB
3582,2013-08-20,RE
3583,2013-08-21,TW
3584,2013-08-22,FB
3585,2013-08-22,TW
3586,2013-08-22,FB
3587,2013-08-22,PI
3588,2013-08-22,RE
3589,2013-08-22,FB
3590,2013-08-22,FB
3591,2013-08-22,FB
3592,2013-08-22,TW
3593,2013-08-23,TW
3594,2013-08-23,FB
3595,2013-08-24,RE
3596,2013-08-24,PI
3597,2013-08-24,FB
3598,2013-08-24,TW
3599,2013-08-24,RE
3600,2013-08-24,RE
3601,2013-08-24,FB
3602,2013-08-24,TW
3603,2013-08-24,FB
3604,2013-08-24,FB
3605,2013-08-24,TW
3606,2013-08-24,PI
3607,2013-08-24,FB
3608,2013-08-24,TW
3609,2013-08-24,FB
3610,2013-08-24,PI
3611,2013-08-24,RE
3612,2013-08-24,TW
3613,2013-08-24,PI
3614,2013-08-24,RE
3615,2013-08-24,RE
3616,2013-08-24,TW
3617,2013-08-24,FB
3618,2013-08-24,RE
3619,2013-08-24,FB
3620,2013-08-24,PI
3621,2013-08-24,RE
3622,2013-08-24,FB
3623,2013-08-25,FB
3624,2013-08-25,TW
3625,2013-08-25,TW
3626,2013-08-25,RE
3627,2013-08-25,FB
3628,2013-08-25,PI
3629,2013-08-25,PI
3630,2013-08-25,FB
3631,2013-08-25,FB
3632,2013-08-25,FB
3633,2013-08-25,PI
3634,2013-08-25,TW
3635,2013-08-25,FB
3636,2013-08-25,TW
3637,2013-08-25,TW
3638,2013-08-25,FB
3639,2013-08-25,FB
3640,2013-08-25,RE
3641,2013-08-25,RE
3642,2013-08-26,TW
3643,2013-08-26,TW
3644,2013-08-26,TW
3645,2013-08-26,RE
3646,2013-08-26,FB
3647,2013-08-26,FB
3648,2013-08-26,FB
3649,2013-08-26,TW
3650,2013-08-26,FB
3651,2013-08-26,FB
3652,2013-08-26,TW
3653,2013-08-26,TW
3654,2013-08-26,TW
3655,2013-08-26,PI
3656,2013-08-26,TW
3657,2013-08-26,TW
3658,2013-08-26,TW
3659,2013-08-26,FB
3660,2013-08-26,TW
3661,2013-08-26,FB
3662,2013-08-26,PI
3663,2013-08-27,RE
3664,2013-08-27,RE
3665,2013-08-27,RE
3666,2013-08-27,TW
3667,2013-08-27,FB
3668,2013-08-28,FB
3669,2013-08-28,TW
3670,2013-08-28,FB
3671,2013-08-28,TW
3672,2013-08-28,TW
3673,2013-08-28,RE
3674,2013-08-28,RE
3675,2013-08-28,FB
3676,2013-08-28,TW
3677,2013-08-28,FB
3678,2013-08-28,FB
3679,2013-08-28,RE
3680,2013-08-28,RE
3681,2013-08-28,PI
3682,2013-08-28,PI
3683,2013-08-28,FB
3684,2013-08-28,FB
3685,2013-08-28,TW
3686,2013-08-28,FB
3687,2013-08-28,FB
3688,2013-08-28,RE
3689,2013-08-28,FB
3690,2013-08-28,RE
3691,2013-08-29,PI
3692,2013-08-29,PI
3693,2013-08-29,PI
3694,2013-08-29,FB
3695,2013-08-29,RE
3696,2013-08-29,FB
3697,2013-08-29,FB
3698,2013-08-29,TW
3699,2013-08-29,RE
3700,2013-08-29,RE
3701,2013-08-29,TW
3702,2013-08-29,FB
3703,2013-08-29,RE
3704,2013-08-29,FB
3705,2013-08-29,TW
3706,2013-08-29,TW
3707,2013-08-29,FB
3708,2013-08-30,PI
3709,2013-08-30,FB
3710,2013-08-30,FB
3711,2013-08-30,FB
3712,2013-08-30,FB
3713,2013-08-31,FB
3714,2013-08-31,FB
3715,2013-08-31,FB
3716,2013-08-31,TW
3717,2013-08-31,RE
3718,2013-08-31,FB
3719,2013-08-31,FB
3720,2013-08-31,FB
3721,2013-08-31,TW
3722,2013-08-31,RE
3723,2013-08-31,PI
3724,2013-08-31,RE
3725,2013-08-31,FB
3726,2013-08-31,RE
3727,2013-08-31,RE
3728,2013-08-31,TW
3729,2013-08-31,FB
3730,2013-08-31,RE
3731,2013-08-31,PI
3732,2013-08-31,TW
3733,2013-08-31,FB
3734,2013-08-31,FB
3735,2013-08-31,TW
3736,2013-08-31,PI
3737,2013-08-31,RE
3738,2013-08-31,TW
3739,2013-08-31,TW
3740,2013-09-01,TW
3741,2013-09-01,TW
3742,2013-09-01,TW
3743,2013-09-01,FB
3744,2013-09-01,TW
3745,2013-09-01,TW
3746,2013-09-01,TW
3747,2013-09-01,FB
3748,2013-09-01,TW
3749,2013-09-01,FB
3750,2013-09-01,FB
3751,2013-09-01,TW
3752,2013-09-01,TW
3753,2013-09-01,RE
3754,2013-09-01,RE
3755,2013-09-01,RE
3756,2013-09-01,RE
3757,2013-09-01,FB
3758,2013-09-01,TW
3759,2013-09-01,FB
3760,2013-09-01,FB
3761,2013-09-01,PI
3762,2013-09-01,RE
3763,2013-09-01,FB
3764,2013-09-01,TW
3765,2013-09-01,PI
3766,2013-09-01,TW
3767,2013-09-01,RE
3768,2013-09-01,TW
3769,2013-09-02,TW
3770,2013-09-02,PI
3771,2013-09-02,TW
3772,2013-09-02,PI
3773,2013-09-02,FB
3774,2013-09-02,TW
3775,2013-09-02,TW
3776,2013-09-02,FB
3777,2013-09-02,FB
3778,2013-09-02,RE
3779,2013-09-02,PI
3780,2013-09-02,RE
3781,2013-09-02,FB
3782,2013-09-02,TW
3783,2013-09-03,RE
3784,2013-09-03,TW
3785,2013-09-03,PI
3786,2013-09-03,RE
3787,2013-09-03,FB
3788,2013-09-03,FB
3789,2013-09-03,RE
3790,2013-09-03,FB
3791,2013-09-03,FB
3792,2013-09-03,FB
3793,2013-09-03,FB
3794,2013-09-03,FB
3795,2013-09-03,FB
3796,2013-09-03,FB
3797,2013-09-03,PI
3798,2013-09-03,FB
3799,2013-09-03,TW
3800,2013-09-03,RE
3801,2013-09-03,FB
3802,2013-09-03,PI
3803,2013-09-03,TW
3804,2013-09-04,RE
3805,2013-09-04,FB
3806,2013-09-04,FB
3807,2013-09-04,TW
3808,2013-09-04,TW
3809,2013-09-04,FB
3810,2013-09-05,PI
3811,2013-09-05,FB
3812,2013-09-05,PI
3813,2013-09-05,FB
3814,2013-09-05,TW
3815,2013-09-05,FB
3816,2013-09-05,TW
3817,2013-09-05,FB
3818,2013-09-05,TW
3819,2013-09-05,FB
3820,2013-09-05,RE
3821,2013-09-05,TW
3822,2013-09-05,FB
3823,2013-09-05,TW
3824,2013-09-05,FB
3825,2013-09-05,FB
3826,2013-09-05,TW
3827,2013-09-05,FB
3828,2013-09-05,FB
3829,2013-09-05,TW
3830,2013-09-05,TW
3831,2013-09-05,PI
3832,2013-09-05,TW
3833,2013-09-05,TW
3834,2013-09-05,FB
3835,2013-09-06,TW
3836,2013-09-06,FB
3837,2013-09-06,TW
3838,2013-09-06,FB
3839,2013-09-06,FB
3840,2013-09-06,TW
3841,2013-09-06,PI
3842,2013-09-06,FB
3843,2013-09-06,TW
3844,2013-09-06,RE
3845,2013-09-06,FB
3846,2013-09-06,FB
3847,2013-09-06,TW
3848,2013-09-06,FB
3849,2013-09-06,FB
3850,2013-09-06,FB
3851,2013-09-06,TW
3852,2013-09-06,RE
3853,2013-09-06,FB
3854,2013-09-06,FB
3855,2013-09-06,RE
3856,2013-09-07,FB
3857,2013-09-07,RE
3858,2013-09-07,FB
3859,2013-09-07,TW
3860,2013-09-07,TW
3861,2013-09-07,TW
3862,2013-09-07,TW
3863,2013-09-07,TW
3864,2013-09-07,FB
3865,2013-09-07,TW
3866,2013-09-07,FB
3867,2013-09-07,TW
3868,2013-09-07,FB
3869,2013-09-07,FB
3870,2013-09-07,TW
3871,2013-09-07,FB
3872,2013-09-07,FB
3873,2013-09-07,TW
3874,2013-09-07,RE
3875,2013-09-08,PI
3876,2013-09-08,RE
3877,2013-09-08,TW
3878,2013-09-08,RE
3879,2013-09-08,PI
3880,2013-09-08,PI
3881,2013-09-08,PI
3882,2013-09-08,TW
3883,2013-09-08,PI
3884,2013-09-08,FB
3885,2013-09-08,FB
3886,2013-09-08,TW
3887,2013-09-08,TW
3888,2013-09-08,FB
3889,2013-09-08,TW
3890,2013-09-08,FB
3891,2013-09-08,FB
3892,2013-09-08,RE
3893,2013-09-08,PI
3894,2013-09-08,TW
3895,2013-09-08,TW
3896,2013-09-08,TW
3897,2013-09-08,FB
3898,2013-09-08,TW
3899,2013-09-08,FB
3900,2013-09-09,TW
3901,2013-09-09,PI
3902,2013-09-09,TW
3903,2013-09-09,TW
3904,2013-09-09,TW
3905,2013-09-09,FB
3906,2013-09-09,TW
3907,2013-09-09,TW
3908,2013-09-09,PI
3909,2013-09-09,FB
3910,2013-09-09,FB
3911,2013-09-09,FB
3912,2013-09-09,FB
3913,2013-09-09,TW
3914,2013-09-09,PI
3915,2013-09-09,TW
3916,2013-09-09,TW
3917,2013-09-10,TW
3918,2013-09-10,PI
3919,2013-09-10,RE
3920,2013-09-10,TW
3921,2013-09-10,TW
3922,2013-09-10,FB
3923,2013-09-10,FB
3924,2013-09-10,TW
3925,2013-09-10,TW
3926,2013-09-10,RE
3927,2013-09-10,PI
3928,2013-09-11,RE
3929,2013-09-11,FB
3930,2013-09-11,PI
3931,2013-09-11,TW
3932,2013-09-11,PI
3933,2013-09-12,FB
3934,2013-09-12,RE
3935,2013-09-12,FB
3936,2013-09-12,FB
3937,2013-09-12,RE
3938,2013-09-12,RE
3939,2013-09-12,TW
3940,2013-09-12,TW
3941,2013-09-12,FB
3942,2013-09-12,TW
3943,2013-09-12,FB
3944,2013-09-12,TW
3945,2013-09-12,RE
3946,2013-09-12,RE
3947,2013-09-12,FB
3948,2013-09-12,PI
3949,2013-09-13,FB
3950,2013-09-13,FB
3951,2013-09-13,FB
3952,2013-09-13,RE
3953,2013-09-13,TW
3954,2013-09-13,TW
3955,2013-09-13,FB
3956,2013-09-13,TW
3957,2013-09-13,FB
3958,2013-09-14,RE
3959,2013-09-15,FB
3960,2013-09-15,TW
3961,2013-09-15,TW
3962,2013-09-15,TW
3963,2013-09-15,FB
3964,2013-09-15,TW
3965,2013-09-15,FB
3966,2013-09-16,FB
3967,2013-09-16,TW
3968,2013-09-16,RE
3969,2013-09-16,RE
3970,2013-09-16,RE
3971,2013-09-16,FB
3972,2013-09-16,RE
3973,2013-09-16,FB
3974,2013-09-16,FB
3975,2013-09-16,TW
3976,2013-09-16,PI
3977,2013-09-16,FB
3978,2013-09-16,TW
3979,2013-09-16,FB
3980,2013-09-16,TW
3981,2013-09-16,PI
3982,2013-09-16,FB
3983,2013-09-16,PI
3984,2013-09-16,RE
3985,2013-09-16,RE
3986,2013-09-16,FB
3987,2013-09-16,TW
3988,2013-09-16,TW
3989,2013-09-16,FB
3990,2013-09-16,RE
3991,2013-09-16,RE
3992,2013-09-16,FB
3993,2013-09-16,FB
3994,2013-09-17,TW
3995,2013-09-17,FB
3996,2013-09-17,PI
3997,2013-09-17,FB
3998,2013-09-17,FB
3999,2013-09-17,FB
4000,2013-09-17,TW
4001,2013-09-17,FB
4002,2013-09-17,TW
4003,2013-09-17,FB
4004,2013-09-17,FB
4005,2013-09-17,TW
4006,2013-09-17,FB
4007,2013-09-17,TW
4008,2013-09-17,FB
4009,2013-09-17,PI
4010,2013-09-17,RE
4011,2013-09-17,TW
4012,2013-09-17,FB
4013,2013-09-17,TW
4014,2013-09-17,PI
4015,2013-09-17,RE
4016,2013-09-17,PI
4017,2013-09-18,FB
4018,2013-09-18,FB
4019,2013-09-18,RE
4020,2013-09-18,FB
4021,2013-09-18,TW
4022,2013-09-18,PI
4023,2013-09-18,FB
4024,2013-09-18,RE
4025,2013-09-19,FB
4026,2013-09-19,FB
4027,2013-09-19,RE
4028,2013-09-19,FB
4029,2013-09-19,PI
4030,2013-09-19,RE
4031,2013-09-19,FB
4032,2013-09-19,TW
4033,2013-09-19,RE
4034,2013-09-19,RE
4035,2013-09-19,TW
4036,2013-09-19,PI
4037,2013-09-19,PI
4038,2013-09-19,PI
4039,2013-09-19,FB
4040,2013-09-20,FB
4041,2013-09-20,TW
4042,2013-09-20,PI
4043,2013-09-20,RE
4044,2013-09-20,TW
4045,2013-09-20,RE
4046,2013-09-20,TW
4047,2013-09-20,TW
4048,2013-09-20,RE
4049,2013-09-20,TW
4050,2013-09-21,FB
4051,2013-09-22,TW
4052,2013-09-22,FB
4053,2013-09-22,FB
4054,2013-09-23,FB
4055,2013-09-23,FB
4056,2013-09-23,FB
4057,2013-09-23,FB
4058,2013-09-23,TW
4059,2013-09-23,FB
4060,2013-09-23,TW
4061,2013-09-23,PI
4062,2013-09-23,FB
4063,2013-09-23,RE
4064,2013-09-23,TW
4065,2013-09-23,RE
4066,2013-09-23,TW
4067,2013-09-23,TW
4068,2013-09-23,TW
4069,2013-09-23,TW
4070,2013-09-23,TW
4071,2013-09-23,RE
4072,2013-09-23,FB
4073,2013-09-23,PI
4074,2013-09-23,FB
4075,2013-09-23,TW
4076,2013-09-23,FB
4077,2013-09-23,FB
4078,2013-09-23,RE
4079,2013-09-23,TW
4080,2013-09-23,TW
4081,2013-09-24,PI
4082,2013-09-24,FB
4083,2013-09-24,RE
4084,2013-09-24,RE
4085,2013-09-24,FB
4086,2013-09-25,TW
4087,2013-09-25,TW
4088,2013-09-26,FB
4089,2013-09-26,FB
4090,2013-09-26,RE
4091,2013-09-26,FB
4092,2013-09-26,TW
4093,2013-09-26,PI
4094,2013-09-26,PI
4095,2013-09-26,RE
4096,2013-09-26,RE
4097,2013-09-26,TW
4098,2013-09-26,RE
4099,2013-09-26,TW
4100,2013-09-26,TW
4101,2013-09-26,FB
4102,2013-09-26,PI
4103,2013-09-26,FB
4104,2013-09-26,PI
4105,2013-09-26,RE
4106,2013-09-26,FB
4107,2013-09-26,TW
4108,2013-09-26,FB
4109,2013-09-26,PI
4110,2013-09-26,TW
4111,2013-09-26,RE
4112,2013-09-26,RE
4113,2013-09-26,FB
4114,2013-09-26,TW
4115,2013-09-26,FB
4116,2013-09-26,PI
4117,2013-09-26,FB
4118,2013-09-27,TW
4119,2013-09-28,FB
4120,2013-09-28,FB
4121,2013-09-28,TW
4122,2013-09-28,PI
4123,2013-09-28,FB
4124,2013-09-28,TW
4125,2013-09-28,TW
4126,2013-09-28,FB
4127,2013-09-28,RE
4128,2013-09-28,RE
4129,2013-09-28,RE
4130,2013-09-28,RE
4131,2013-09-28,RE
4132,2013-09-28,FB
4133,2013-09-28,TW
4134,2013-09-28,TW
4135,2013-09-28,FB
4136,2013-09-28,TW
4137,2013-09-28,PI
4138,2013-09-28,TW
4139,2013-09-28,PI
4140,2013-09-28,FB
4141,2013-09-28,TW
4142,2013-09-28,FB
4143,2013-09-28,FB
4144,2013-09-28,RE
4145,2013-09-28,FB
4146,2013-09-29,RE
4147,2013-09-29,RE
4148,2013-09-29,RE
4149,2013-09-29,FB
4150,2013-09-29,RE
4151,2013-09-29,TW
4152,2013-09-29,TW
4153,2013-09-29,RE
4154,2013-09-29,TW
4155,2013-09-29,TW
4156,2013-09-29,PI
4157,2013-09-29,TW
4158,2013-09-29,PI
4159,2013-09-30,RE
4160,2013-09-30,FB
4161,2013-09-30,TW
4162,2013-09-30,RE
4163,2013-09-30,TW
4164,2013-09-30,FB
4165,2013-09-30,TW
4166,2013-09-30,TW
4167,2013-09-30,TW
4168,2013-09-30,FB
4169,2013-09-30,FB
4170,2013-09-30,FB
4171,2013-09-30,TW
4172,2013-10-01,FB
4173,2013-10-01,TW
4174,2013-10-01,FB
4175,2013-10-02,TW
4176,2013-10-02,RE
4177,2013-10-02,RE
4178,2013-10-03,PI
4179,2013-10-03,FB
4180,2013-10-03,FB
4181,2013-10-03,PI
4182,2013-10-03,FB
4183,2013-10-03,TW
4184,2013-10-03,TW
4185,2013-10-03,RE
4186,2013-10-03,TW
4187,2013-10-03,RE
4188,2013-10-03,TW
4189,2013-10-03,FB
4190,2013-10-03,PI
4191,2013-10-03,TW
4192,2013-10-05,RE
4193,2013-10-05,FB
4194,2013-10-05,RE
4195,2013-10-05,PI
4196,2013-10-05,FB
4197,2013-10-05,TW
4198,2013-10-06,FB
4199,2013-10-06,RE
4200,2013-10-06,TW
4201,2013-10-06,RE
4202,2013-10-06,FB
4203,2013-10-06,PI
4204,2013-10-06,PI
4205,2013-10-06,TW
4206,2013-10-06,FB
4207,2013-10-06,TW
4208,2013-10-06,TW
4209,2013-10-06,FB
4210,2013-10-06,FB
4211,2013-10-06,RE
4212,2013-10-06,PI
4213,2013-10-06,TW
4214,2013-10-06,FB
4215,2013-10-06,TW
4216,2013-10-06,FB
4217,2013-10-07,FB
4218,2013-10-07,TW
4219,2013-10-07,TW
4220,2013-10-07,FB
4221,2013-10-07,RE
4222,2013-10-07,PI
4223,2013-10-07,TW
4224,2013-10-07,RE
4225,2013-10-07,TW
4226,2013-10-07,TW
4227,2013-10-07,TW
4228,2013-10-07,FB
4229,2013-10-07,PI
4230,2013-10-07,TW
4231,2013-10-07,FB
4232,2013-10-07,TW
4233,2013-10-07,TW
4234,2013-10-07,PI
4235,2013-10-07,RE
4236,2013-10-07,FB
4237,2013-10-07,TW
4238,2013-10-07,TW
4239,2013-10-07,TW
4240,2013-10-07,FB
4241,2013-10-07,RE
4242,2013-10-07,TW
4243,2013-10-07,FB
4244,2013-10-07,TW
4245,2013-10-08,TW
4246,2013-10-08,TW
4247,2013-10-08,FB
4248,2013-10-08,RE
4249,2013-10-08,FB
4250,2013-10-08,FB
4251,2013-10-08,TW
4252,2013-10-08,FB
4253,2013-10-08,TW
4254,2013-10-08,FB
4255,2013-10-08,FB
4256,2013-10-08,RE
4257,2013-10-08,RE
4258,2013-10-08,RE
4259,2013-10-08,TW
4260,2013-10-08,FB
4261,2013-10-08,FB
4262,2013-10-09,FB
4263,2013-10-09,TW
4264,2013-10-09,FB
4265,2013-10-09,FB
4266,2013-10-09,FB
4267,2013-10-09,TW
4268,2013-10-09,TW
4269,2013-10-09,TW
4270,2013-10-09,RE
4271,2013-10-09,PI
4272,2013-10-09,TW
4273,2013-10-09,FB
4274,2013-10-09,PI
4275,2013-10-09,FB
4276,2013-10-09,FB
4277,2013-10-09,TW
4278,2013-10-09,FB
4279,2013-10-09,TW
4280,2013-10-09,TW
4281,2013-10-09,RE
4282,2013-10-09,FB
4283,2013-10-09,FB
4284,2013-10-09,TW
4285,2013-10-09,TW
4286,2013-10-09,FB
4287,2013-10-09,FB
4288,2013-10-09,RE
4289,2013-10-09,FB
4290,2013-10-10,FB
4291,2013-10-10,FB
4292,2013-10-10,TW
4293,2013-10-10,RE
4294,2013-10-10,PI
4295,2013-10-10,FB
4296,2013-10-10,PI
4297,2013-10-10,RE
4298,2013-10-10,FB
4299,2013-10-10,TW
4300,2013-10-10,FB
4301,2013-10-10,TW
4302,2013-10-10,FB
4303,2013-10-10,TW
4304,2013-10-11,TW
4305,2013-10-11,TW
4306,2013-10-12,TW
4307,2013-10-12,RE
4308,2013-10-12,RE
4309,2013-10-13,FB
4310,2013-10-13,FB
4311,2013-10-13,FB
4312,2013-10-13,FB
4313,2013-10-13,PI
4314,2013-10-13,FB
4315,2013-10-13,FB
4316,2013-10-13,FB
4317,2013-10-13,FB
4318,2013-10-13,TW
4319,2013-10-13,FB
4320,2013-10-14,RE
4321,2013-10-14,FB
4322,2013-10-14,RE
4323,2013-10-14,TW
4324,2013-10-14,PI
4325,2013-10-14,FB
4326,2013-10-14,FB
4327,2013-10-14,TW
4328,2013-10-14,FB
4329,2013-10-14,FB
4330,2013-10-14,TW
4331,2013-10-14,TW
4332,2013-10-14,RE
4333,2013-10-14,FB
4334,2013-10-14,PI
4335,2013-10-14,FB
4336,2013-10-14,FB
4337,2013-10-14,FB
4338,2013-10-14,FB
4339,2013-10-14,FB
4340,2013-10-14,FB
4341,2013-10-14,FB
4342,2013-10-14,FB
4343,2013-10-14,TW
4344,2013-10-14,TW
4345,2013-10-14,PI
4346,2013-10-14,RE
4347,2013-10-14,RE
4348,2013-10-15,RE
4349,2013-10-15,FB
4350,2013-10-15,TW
4351,2013-10-15,RE
4352,2013-10-15,TW
4353,2013-10-15,TW
4354,2013-10-15,TW
4355,2013-10-15,FB
4356,2013-10-15,RE
4357,2013-10-15,FB
4358,2013-10-15,FB
4359,2013-10-15,RE
4360,2013-10-15,FB
4361,2013-10-15,FB
4362,2013-10-15,FB
4363,2013-10-15,TW
4364,2013-10-15,FB
4365,2013-10-16,TW
4366,2013-10-16,TW
4367,2013-10-16,FB
4368,2013-10-16,TW
4369,2013-10-16,FB
4370,2013-10-16,FB
4371,2013-10-16,RE
4372,2013-10-16,FB
4373,2013-10-16,TW
4374,2013-10-16,RE
4375,2013-10-16,FB
4376,2013-10-16,FB
4377,2013-10-16,TW
4378,2013-10-16,FB
4379,2013-10-16,FB
